index,Year,State,Sport,Boys School,Girls School,Boys Participation,Girls Participation
12611,2016/2017,WV,Adapted Basketball,0.0,0.0,0.0,0.0
12612,2016/2017,WV,Adapted Bocce - Indoor,0.0,0.0,0.0,0.0
12613,2016/2017,WV,Adapted Bowling,0.0,0.0,0.0,0.0
12614,2016/2017,WV,Adapted Floor Hockey,0.0,0.0,0.0,0.0
12615,2016/2017,WV,Adapted Soccer,0.0,0.0,0.0,0.0
12616,2016/2017,WV,Adapted Softball,0.0,0.0,0.0,0.0
12617,2016/2017,WV,Adapted Track,0.0,0.0,0.0,0.0
12618,2016/2017,WV,Adapted Volleyball,0.0,0.0,0.0,0.0
12619,2016/2017,WV,Adaptive Corn Toss,0.0,0.0,0.0,0.0
12620,2016/2017,WV,Adaptive Golf,0.0,0.0,0.0,0.0
12621,2016/2017,WV,Adaptive Handball,0.0,0.0,0.0,0.0
12622,2016/2017,WV,Adaptive Strength Training,0.0,0.0,0.0,0.0
12623,2016/2017,WV,Adaptive Tennis,0.0,0.0,0.0,0.0
12624,2016/2017,WV,Air Riflery,0.0,0.0,0.0,0.0
12625,2016/2017,WV,Archery,0.0,0.0,0.0,0.0
12626,2016/2017,WV,Badminton,0.0,0.0,0.0,0.0
12627,2016/2017,WV,Baseball,123.0,0.0,2793.0,0.0
12628,2016/2017,WV,Basketball,125.0,125.0,3153.0,2173.0
12629,2016/2017,WV,Bocce - Outdoor,0.0,0.0,0.0,0.0
12630,2016/2017,WV,Bowling,0.0,0.0,0.0,0.0
12631,2016/2017,WV,Canoe Paddling,0.0,0.0,0.0,0.0
12632,2016/2017,WV,Competitive Spirit Squad,0.0,106.0,0.0,1975.0
12633,2016/2017,WV,Crew,0.0,0.0,0.0,0.0
12634,2016/2017,WV,Cross Country,98.0,94.0,1117.0,806.0
12635,2016/2017,WV,Cycling,0.0,0.0,0.0,0.0
12636,2016/2017,WV,DANCE,0.0,0.0,0.0,0.0
12637,2016/2017,WV,Dance/Drill,0.0,0.0,0.0,0.0
12638,2016/2017,WV,"Dance Team, High Kick",0.0,0.0,0.0,0.0
12639,2016/2017,WV,"Dance Team, Jazz",0.0,0.0,0.0,0.0
12640,2016/2017,WV,Decathlon,0.0,0.0,0.0,0.0
12641,2016/2017,WV,Drill Team,0.0,0.0,0.0,0.0
12642,2016/2017,WV,Equestrian,0.0,0.0,0.0,0.0
12643,2016/2017,WV,Fencing,0.0,0.0,0.0,0.0
12644,2016/2017,WV,Field Hockey,0.0,0.0,0.0,0.0
12645,2016/2017,WV,Figure Skating,0.0,0.0,0.0,0.0
12646,2016/2017,WV,Flag Football,0.0,0.0,0.0,0.0
12647,2016/2017,WV,Football -- 11-Player,117.0,0.0,5973.0,0.0
12648,2016/2017,WV,Football -- 6-player,0.0,0.0,0.0,0.0
12649,2016/2017,WV,Football -- 8-player,0.0,0.0,0.0,0.0
12650,2016/2017,WV,Football -- 9-player,0.0,0.0,0.0,0.0
12651,2016/2017,WV,Golf,106.0,0.0,918.0,0.0
12652,2016/2017,WV,Gymnastics,0.0,0.0,0.0,0.0
12653,2016/2017,WV,Heptathlon,0.0,0.0,0.0,0.0
12654,2016/2017,WV,Ice Hockey,0.0,0.0,0.0,0.0
12655,2016/2017,WV,Judo,0.0,0.0,0.0,0.0
12656,2016/2017,WV,Kayaking,0.0,0.0,0.0,0.0
12657,2016/2017,WV,Lacrosse,0.0,0.0,0.0,0.0
12658,2016/2017,WV,Martial Arts,0.0,0.0,0.0,0.0
12659,2016/2017,WV,Mixed 6-Coed Volleyball,0.0,0.0,0.0,0.0
12660,2016/2017,WV,Mt. Biking,0.0,0.0,0.0,0.0
12661,2016/2017,WV,Native Youth Olympics,0.0,0.0,0.0,0.0
12662,2016/2017,WV,Pentathlon,0.0,0.0,0.0,0.0
12663,2016/2017,WV,Riflery,0.0,0.0,0.0,0.0
12664,2016/2017,WV,Rock Climbing,0.0,0.0,0.0,0.0
12665,2016/2017,WV,Rodeo,0.0,0.0,0.0,0.0
12666,2016/2017,WV,Roller Hockey,0.0,0.0,0.0,0.0
12667,2016/2017,WV,RUGBY,0.0,0.0,0.0,0.0
12668,2016/2017,WV,Rythmic Gymnastics,0.0,0.0,0.0,0.0
12669,2016/2017,WV,sailing,0.0,0.0,0.0,0.0
12670,2016/2017,WV,Sand Volleyball,0.0,0.0,0.0,0.0
12671,2016/2017,WV,Skiing -- Alpine,0.0,0.0,0.0,0.0
12672,2016/2017,WV,Skiing -- Cross Country,0.0,0.0,0.0,0.0
12673,2016/2017,WV,Snowboarding,0.0,0.0,0.0,0.0
12674,2016/2017,WV,Soccer,80.0,75.0,2034.0,1745.0
12675,2016/2017,WV,Softball -- Fast Pitch,0.0,117.0,0.0,2243.0
12676,2016/2017,WV,Softball -- Slow Pitch,0.0,0.0,0.0,0.0
12677,2016/2017,WV,Soft Tennis,0.0,0.0,0.0,0.0
12678,2016/2017,WV,Squash,0.0,0.0,0.0,0.0
12679,2016/2017,WV,Surfing,0.0,0.0,0.0,0.0
12680,2016/2017,WV,Swimming & Diving,48.0,49.0,501.0,708.0
12681,2016/2017,WV,Synchronized Swimming,0.0,0.0,0.0,0.0
12682,2016/2017,WV,Team Tennis,0.0,0.0,0.0,0.0
12683,2016/2017,WV,Tennis,76.0,78.0,687.0,867.0
12684,2016/2017,WV,Track and Field -- Indoor,0.0,0.0,0.0,0.0
12685,2016/2017,WV,Track and Field -- Outdoor,119.0,119.0,3096.0,2561.0
12686,2016/2017,WV,Trap Shooting,0.0,0.0,0.0,0.0
12687,2016/2017,WV,Ultimate Frisbee,0.0,0.0,0.0,0.0
12688,2016/2017,WV,Volleyball,0.0,118.0,0.0,2367.0
12689,2016/2017,WV,Water Polo,0.0,0.0,0.0,0.0
12690,2016/2017,WV,Weight Lifting,0.0,0.0,0.0,0.0
12691,2016/2017,WV,Wrestling,92.0,0.0,1561.0,0.0
12692,2016/2017,WI,Adapted Basketball,0.0,0.0,0.0,0.0
12693,2016/2017,WI,Adapted Bocce - Indoor,0.0,0.0,0.0,0.0
12694,2016/2017,WI,Adapted Bowling,0.0,0.0,0.0,0.0
12695,2016/2017,WI,Adapted Floor Hockey,0.0,0.0,0.0,0.0
12696,2016/2017,WI,Adapted Soccer,0.0,0.0,0.0,0.0
12697,2016/2017,WI,Adapted Softball,0.0,0.0,0.0,0.0
12698,2016/2017,WI,Adapted Track,0.0,0.0,0.0,0.0
12699,2016/2017,WI,Adapted Volleyball,0.0,0.0,0.0,0.0
12700,2016/2017,WI,Adaptive Corn Toss,0.0,0.0,0.0,0.0
12701,2016/2017,WI,Adaptive Golf,0.0,0.0,0.0,0.0
12702,2016/2017,WI,Adaptive Handball,0.0,0.0,0.0,0.0
12703,2016/2017,WI,Adaptive Strength Training,0.0,0.0,0.0,0.0
12704,2016/2017,WI,Adaptive Tennis,0.0,0.0,0.0,0.0
12705,2016/2017,WI,Air Riflery,0.0,0.0,0.0,0.0
12706,2016/2017,WI,Archery,0.0,0.0,0.0,0.0
12707,2016/2017,WI,Badminton,0.0,0.0,0.0,0.0
12708,2016/2017,WI,Baseball,438.0,0.0,12524.0,0.0
12709,2016/2017,WI,Basketball,485.0,472.0,14646.0,10617.0
12710,2016/2017,WI,Bocce - Outdoor,0.0,0.0,0.0,0.0
12711,2016/2017,WI,Bowling,0.0,0.0,0.0,0.0
12712,2016/2017,WI,Canoe Paddling,0.0,0.0,0.0,0.0
12713,2016/2017,WI,Competitive Spirit Squad,0.0,0.0,0.0,0.0
12714,2016/2017,WI,Crew,0.0,0.0,0.0,0.0
12715,2016/2017,WI,Cross Country,396.0,395.0,6995.0,6372.0
12716,2016/2017,WI,Cycling,0.0,0.0,0.0,0.0
12717,2016/2017,WI,DANCE,0.0,0.0,0.0,0.0
12718,2016/2017,WI,Dance/Drill,0.0,0.0,0.0,0.0
12719,2016/2017,WI,"Dance Team, High Kick",0.0,0.0,0.0,0.0
12720,2016/2017,WI,"Dance Team, Jazz",0.0,0.0,0.0,0.0
12721,2016/2017,WI,Decathlon,0.0,0.0,0.0,0.0
12722,2016/2017,WI,Drill Team,0.0,0.0,0.0,0.0
12723,2016/2017,WI,Equestrian,0.0,0.0,0.0,0.0
12724,2016/2017,WI,Fencing,0.0,0.0,0.0,0.0
12725,2016/2017,WI,Field Hockey,0.0,0.0,0.0,0.0
12726,2016/2017,WI,Figure Skating,0.0,0.0,0.0,0.0
12727,2016/2017,WI,Flag Football,0.0,0.0,0.0,0.0
12728,2016/2017,WI,Football -- 11-Player,406.0,0.0,25206.0,0.0
12729,2016/2017,WI,Football -- 6-player,0.0,0.0,0.0,0.0
12730,2016/2017,WI,Football -- 8-player,22.0,0.0,423.0,0.0
12731,2016/2017,WI,Football -- 9-player,0.0,0.0,0.0,0.0
12732,2016/2017,WI,Golf,361.0,156.0,5538.0,1963.0
12733,2016/2017,WI,Gymnastics,0.0,79.0,0.0,1194.0
12734,2016/2017,WI,Heptathlon,0.0,0.0,0.0,0.0
12735,2016/2017,WI,Ice Hockey,87.0,31.0,2531.0,776.0
12736,2016/2017,WI,Judo,0.0,0.0,0.0,0.0
12737,2016/2017,WI,Kayaking,0.0,0.0,0.0,0.0
12738,2016/2017,WI,Lacrosse,0.0,0.0,0.0,0.0
12739,2016/2017,WI,Martial Arts,0.0,0.0,0.0,0.0
12740,2016/2017,WI,Mixed 6-Coed Volleyball,0.0,0.0,0.0,0.0
12741,2016/2017,WI,Mt. Biking,0.0,0.0,0.0,0.0
12742,2016/2017,WI,Native Youth Olympics,0.0,0.0,0.0,0.0
12743,2016/2017,WI,Pentathlon,0.0,0.0,0.0,0.0
12744,2016/2017,WI,Riflery,0.0,0.0,0.0,0.0
12745,2016/2017,WI,Rock Climbing,0.0,0.0,0.0,0.0
12746,2016/2017,WI,Rodeo,0.0,0.0,0.0,0.0
12747,2016/2017,WI,Roller Hockey,0.0,0.0,0.0,0.0
12748,2016/2017,WI,RUGBY,0.0,0.0,0.0,0.0
12749,2016/2017,WI,Rythmic Gymnastics,0.0,0.0,0.0,0.0
12750,2016/2017,WI,sailing,0.0,0.0,0.0,0.0
12751,2016/2017,WI,Sand Volleyball,0.0,0.0,0.0,0.0
12752,2016/2017,WI,Skiing -- Alpine,0.0,0.0,0.0,0.0
12753,2016/2017,WI,Skiing -- Cross Country,0.0,0.0,0.0,0.0
12754,2016/2017,WI,Snowboarding,0.0,0.0,0.0,0.0
12755,2016/2017,WI,Soccer,271.0,255.0,10354.0,9127.0
12756,2016/2017,WI,Softball -- Fast Pitch,0.0,428.0,0.0,9681.0
12757,2016/2017,WI,Softball -- Slow Pitch,0.0,0.0,0.0,0.0
12758,2016/2017,WI,Soft Tennis,0.0,0.0,0.0,0.0
12759,2016/2017,WI,Squash,0.0,0.0,0.0,0.0
12760,2016/2017,WI,Surfing,0.0,0.0,0.0,0.0
12761,2016/2017,WI,Swimming & Diving,114.0,138.0,2537.0,3691.0
12762,2016/2017,WI,Synchronized Swimming,0.0,0.0,0.0,0.0
12763,2016/2017,WI,Team Tennis,0.0,0.0,0.0,0.0
12764,2016/2017,WI,Tennis,185.0,203.0,4426.0,5637.0
12765,2016/2017,WI,Track and Field -- Indoor,0.0,0.0,0.0,0.0
12766,2016/2017,WI,Track and Field -- Outdoor,434.0,431.0,14158.0,11595.0
12767,2016/2017,WI,Trap Shooting,0.0,0.0,0.0,0.0
12768,2016/2017,WI,Ultimate Frisbee,0.0,0.0,0.0,0.0
12769,2016/2017,WI,Volleyball,54.0,474.0,1593.0,14959.0
12770,2016/2017,WI,Water Polo,0.0,0.0,0.0,0.0
12771,2016/2017,WI,Weight Lifting,0.0,0.0,0.0,0.0
12772,2016/2017,WI,Wrestling,333.0,0.0,6501.0,0.0
12773,2016/2017,WY,Adapted Basketball,0.0,0.0,0.0,0.0
12774,2016/2017,WY,Adapted Bocce - Indoor,0.0,0.0,0.0,0.0
12775,2016/2017,WY,Adapted Bowling,0.0,0.0,0.0,0.0
12776,2016/2017,WY,Adapted Floor Hockey,0.0,0.0,0.0,0.0
12777,2016/2017,WY,Adapted Soccer,0.0,0.0,0.0,0.0
12778,2016/2017,WY,Adapted Softball,0.0,0.0,0.0,0.0
12779,2016/2017,WY,Adapted Track,0.0,0.0,0.0,0.0
12780,2016/2017,WY,Adapted Volleyball,0.0,0.0,0.0,0.0
12781,2016/2017,WY,Adaptive Corn Toss,0.0,0.0,0.0,0.0
12782,2016/2017,WY,Adaptive Golf,0.0,0.0,0.0,0.0
12783,2016/2017,WY,Adaptive Handball,0.0,0.0,0.0,0.0
12784,2016/2017,WY,Adaptive Strength Training,0.0,0.0,0.0,0.0
12785,2016/2017,WY,Adaptive Tennis,0.0,0.0,0.0,0.0
12786,2016/2017,WY,Air Riflery,0.0,0.0,0.0,0.0
12787,2016/2017,WY,Archery,0.0,0.0,0.0,0.0
12788,2016/2017,WY,Badminton,0.0,0.0,0.0,0.0
12789,2016/2017,WY,Baseball,0.0,0.0,0.0,0.0
12790,2016/2017,WY,Basketball,70.0,70.0,1780.0,1522.0
12791,2016/2017,WY,Bocce - Outdoor,0.0,0.0,0.0,0.0
12792,2016/2017,WY,Bowling,0.0,0.0,0.0,0.0
12793,2016/2017,WY,Canoe Paddling,0.0,0.0,0.0,0.0
12794,2016/2017,WY,Competitive Spirit Squad,33.0,33.0,47.0,511.0
12795,2016/2017,WY,Crew,0.0,0.0,0.0,0.0
12796,2016/2017,WY,Cross Country,43.0,43.0,600.0,464.0
12797,2016/2017,WY,Cycling,0.0,0.0,0.0,0.0
12798,2016/2017,WY,DANCE,19.0,19.0,3.0,222.0
12799,2016/2017,WY,Dance/Drill,0.0,0.0,0.0,0.0
12800,2016/2017,WY,"Dance Team, High Kick",0.0,0.0,0.0,0.0
12801,2016/2017,WY,"Dance Team, Jazz",0.0,0.0,0.0,0.0
12802,2016/2017,WY,Decathlon,0.0,0.0,0.0,0.0
12803,2016/2017,WY,Drill Team,0.0,0.0,0.0,0.0
12804,2016/2017,WY,Equestrian,0.0,0.0,0.0,0.0
12805,2016/2017,WY,Fencing,0.0,0.0,0.0,0.0
12806,2016/2017,WY,Field Hockey,0.0,0.0,0.0,0.0
12807,2016/2017,WY,Figure Skating,0.0,0.0,0.0,0.0
12808,2016/2017,WY,Flag Football,0.0,0.0,0.0,0.0
12809,2016/2017,WY,Football -- 11-Player,51.0,3.0,2580.0,3.0
12810,2016/2017,WY,Football -- 6-player,13.0,1.0,235.0,1.0
12811,2016/2017,WY,Football -- 8-player,0.0,0.0,0.0,0.0
12812,2016/2017,WY,Football -- 9-player,0.0,0.0,0.0,0.0
12813,2016/2017,WY,Golf,38.0,38.0,529.0,207.0
12814,2016/2017,WY,Gymnastics,0.0,0.0,0.0,0.0
12815,2016/2017,WY,Heptathlon,0.0,0.0,0.0,0.0
12816,2016/2017,WY,Ice Hockey,0.0,0.0,0.0,0.0
12817,2016/2017,WY,Judo,0.0,0.0,0.0,0.0
12818,2016/2017,WY,Kayaking,0.0,0.0,0.0,0.0
12819,2016/2017,WY,Lacrosse,0.0,0.0,0.0,0.0
12820,2016/2017,WY,Martial Arts,0.0,0.0,0.0,0.0
12821,2016/2017,WY,Mixed 6-Coed Volleyball,0.0,0.0,0.0,0.0
12822,2016/2017,WY,Mt. Biking,0.0,0.0,0.0,0.0
12823,2016/2017,WY,Native Youth Olympics,0.0,0.0,0.0,0.0
12824,2016/2017,WY,Pentathlon,0.0,0.0,0.0,0.0
12825,2016/2017,WY,Riflery,0.0,0.0,0.0,0.0
12826,2016/2017,WY,Rock Climbing,0.0,0.0,0.0,0.0
12827,2016/2017,WY,Rodeo,0.0,0.0,0.0,0.0
12828,2016/2017,WY,Roller Hockey,0.0,0.0,0.0,0.0
12829,2016/2017,WY,RUGBY,0.0,0.0,0.0,0.0
12830,2016/2017,WY,Rythmic Gymnastics,0.0,0.0,0.0,0.0
12831,2016/2017,WY,sailing,0.0,0.0,0.0,0.0
12832,2016/2017,WY,Sand Volleyball,0.0,0.0,0.0,0.0
12833,2016/2017,WY,Skiing -- Alpine,6.0,6.0,61.0,64.0
12834,2016/2017,WY,Skiing -- Cross Country,7.0,7.0,90.0,65.0
12835,2016/2017,WY,Snowboarding,0.0,0.0,0.0,0.0
12836,2016/2017,WY,Soccer,24.0,24.0,878.0,757.0
12837,2016/2017,WY,Softball -- Fast Pitch,0.0,0.0,0.0,0.0
12838,2016/2017,WY,Softball -- Slow Pitch,0.0,0.0,0.0,0.0
12839,2016/2017,WY,Soft Tennis,0.0,0.0,0.0,0.0
12840,2016/2017,WY,Squash,0.0,0.0,0.0,0.0
12841,2016/2017,WY,Surfing,0.0,0.0,0.0,0.0
12842,2016/2017,WY,Swimming & Diving,24.0,24.0,397.0,517.0
12843,2016/2017,WY,Synchronized Swimming,0.0,0.0,0.0,0.0
12844,2016/2017,WY,Team Tennis,0.0,0.0,0.0,0.0
12845,2016/2017,WY,Tennis,16.0,16.0,262.0,273.0
12846,2016/2017,WY,Track and Field -- Indoor,21.0,21.0,614.0,552.0
12847,2016/2017,WY,Track and Field -- Outdoor,72.0,72.0,1804.0,1416.0
12848,2016/2017,WY,Trap Shooting,0.0,0.0,0.0,0.0
12849,2016/2017,WY,Ultimate Frisbee,0.0,0.0,0.0,0.0
12850,2016/2017,WY,Volleyball,0.0,68.0,0.0,1821.0
12851,2016/2017,WY,Water Polo,0.0,0.0,0.0,0.0
12852,2016/2017,WY,Weight Lifting,0.0,0.0,0.0,0.0
12853,2016/2017,WY,Wrestling,52.0,8.0,1125.0,12.0
12854,2015/2016,AL,Adapted Basketball,0.0,0.0,0.0,0.0
12855,2015/2016,AL,Adapted Bocce - Indoor,0.0,0.0,0.0,0.0
12856,2015/2016,AL,Adapted Bowling,0.0,0.0,0.0,0.0
12857,2015/2016,AL,Adapted Floor Hockey,0.0,0.0,0.0,0.0
12858,2015/2016,AL,Adapted Soccer,0.0,0.0,0.0,0.0
12859,2015/2016,AL,Adapted Softball,0.0,0.0,0.0,0.0
12860,2015/2016,AL,Adapted Track,0.0,0.0,0.0,0.0
12861,2015/2016,AL,Adapted Volleyball,0.0,0.0,0.0,0.0
12862,2015/2016,AL,Air Riflery,0.0,0.0,0.0,0.0
12863,2015/2016,AL,Archery,0.0,0.0,0.0,0.0
12864,2015/2016,AL,Badminton,0.0,0.0,0.0,0.0
12865,2015/2016,AL,Baseball,391.0,0.0,12313.0,0.0
12866,2015/2016,AL,Basketball,406.0,406.0,13371.0,8757.0
12867,2015/2016,AL,Bocce - Outdoor,0.0,0.0,0.0,0.0
12868,2015/2016,AL,Bowling,60.0,60.0,569.0,416.0
12869,2015/2016,AL,Canoe Paddling,0.0,0.0,0.0,0.0
12870,2015/2016,AL,Competitive Spirit Squad,0.0,0.0,0.0,0.0
12871,2015/2016,AL,Crew,0.0,0.0,0.0,0.0
12872,2015/2016,AL,Cross Country,256.0,256.0,3487.0,2546.0
12873,2015/2016,AL,Cycling,0.0,0.0,0.0,0.0
12874,2015/2016,AL,DANCE,0.0,0.0,0.0,0.0
12875,2015/2016,AL,Dance/Drill,0.0,0.0,0.0,0.0
12876,2015/2016,AL,"Dance Team, High Kick",0.0,0.0,0.0,0.0
12877,2015/2016,AL,"Dance Team, Jazz",0.0,0.0,0.0,0.0
12878,2015/2016,AL,Decathlon,30.0,0.0,88.0,0.0
12879,2015/2016,AL,Drill Team,0.0,0.0,0.0,0.0
12880,2015/2016,AL,Equestrian,0.0,0.0,0.0,0.0
12881,2015/2016,AL,Fencing,0.0,0.0,0.0,0.0
12882,2015/2016,AL,Field Hockey,0.0,0.0,0.0,0.0
12883,2015/2016,AL,Flag Football,0.0,0.0,0.0,0.0
12884,2015/2016,AL,Football -- 11-Player,384.0,0.0,32592.0,0.0
12885,2015/2016,AL,Football -- 6-player,0.0,0.0,0.0,0.0
12886,2015/2016,AL,Football -- 8-player,0.0,0.0,0.0,0.0
12887,2015/2016,AL,Football -- 9-player,0.0,0.0,0.0,0.0
12888,2015/2016,AL,Golf,286.0,241.0,1820.0,700.0
12889,2015/2016,AL,Gymnastics,0.0,0.0,0.0,0.0
12890,2015/2016,AL,Heptathlon,0.0,30.0,0.0,66.0
12891,2015/2016,AL,Ice Hockey,0.0,0.0,0.0,0.0
12892,2015/2016,AL,Judo,0.0,0.0,0.0,0.0
12893,2015/2016,AL,Kayaking,0.0,0.0,0.0,0.0
12894,2015/2016,AL,Lacrosse,0.0,0.0,0.0,0.0
12895,2015/2016,AL,Mixed 6-Coed Volleyball,0.0,0.0,0.0,0.0
12896,2015/2016,AL,Mt. Biking,0.0,0.0,0.0,0.0
12897,2015/2016,AL,Native Youth Olympics,0.0,0.0,0.0,0.0
12898,2015/2016,AL,None,0.0,0.0,0.0,0.0
12899,2015/2016,AL,Pentathlon,0.0,0.0,0.0,0.0
12900,2015/2016,AL,Riflery,0.0,0.0,0.0,0.0
12901,2015/2016,AL,Rodeo,0.0,0.0,0.0,0.0
12902,2015/2016,AL,RUGBY,0.0,0.0,0.0,0.0
12903,2015/2016,AL,Rythmic Gymnastics,0.0,0.0,0.0,0.0
12904,2015/2016,AL,sailing,0.0,0.0,0.0,0.0
12905,2015/2016,AL,Skiing -- Alpine,0.0,0.0,0.0,0.0
12906,2015/2016,AL,Skiing -- Cross Country,0.0,0.0,0.0,0.0
12907,2015/2016,AL,Snowboarding,0.0,0.0,0.0,0.0
12908,2015/2016,AL,Soccer,177.0,166.0,5740.0,4439.0
12909,2015/2016,AL,Softball -- Fast Pitch,0.0,380.0,0.0,9330.0
12910,2015/2016,AL,Softball -- Slow Pitch,0.0,0.0,0.0,0.0
12911,2015/2016,AL,Soft Tennis,0.0,0.0,0.0,0.0
12912,2015/2016,AL,Surfing,0.0,0.0,0.0,0.0
12913,2015/2016,AL,Swimming & Diving,56.0,72.0,564.0,771.0
12914,2015/2016,AL,Synchronized Swimming,0.0,0.0,0.0,0.0
12915,2015/2016,AL,Team Tennis,0.0,0.0,0.0,0.0
12916,2015/2016,AL,Tennis,169.0,173.0,1454.0,1749.0
12917,2015/2016,AL,Track and Field -- Indoor,165.0,165.0,2470.0,1602.0
12918,2015/2016,AL,Track and Field -- Outdoor,354.0,354.0,7699.0,5087.0
12919,2015/2016,AL,Volleyball,0.0,384.0,0.0,9348.0
12920,2015/2016,AL,Water Polo,0.0,0.0,0.0,0.0
12921,2015/2016,AL,Weight Lifting,0.0,0.0,0.0,0.0
12922,2015/2016,AL,Wrestling,115.0,0.0,2719.0,0.0
12923,2015/2016,AK,Adapted Basketball,0.0,0.0,0.0,0.0
12924,2015/2016,AK,Adapted Bocce - Indoor,0.0,0.0,0.0,0.0
12925,2015/2016,AK,Adapted Bowling,0.0,0.0,0.0,0.0
12926,2015/2016,AK,Adapted Floor Hockey,0.0,0.0,0.0,0.0
12927,2015/2016,AK,Adapted Soccer,0.0,0.0,0.0,0.0
12928,2015/2016,AK,Adapted Softball,0.0,0.0,0.0,0.0
12929,2015/2016,AK,Adapted Track,0.0,0.0,0.0,0.0
12930,2015/2016,AK,Adapted Volleyball,0.0,0.0,0.0,0.0
12931,2015/2016,AK,Air Riflery,0.0,0.0,0.0,0.0
12932,2015/2016,AK,Archery,0.0,0.0,0.0,0.0
12933,2015/2016,AK,Badminton,0.0,0.0,0.0,0.0
12934,2015/2016,AK,Baseball,30.0,8.0,713.0,12.0
12935,2015/2016,AK,Basketball,271.0,271.0,2095.0,1730.0
12936,2015/2016,AK,Bocce - Outdoor,0.0,0.0,0.0,0.0
12937,2015/2016,AK,Bowling,7.0,7.0,71.0,56.0
12938,2015/2016,AK,Canoe Paddling,0.0,0.0,0.0,0.0
12939,2015/2016,AK,Competitive Spirit Squad,17.0,30.0,33.0,264.0
12940,2015/2016,AK,Crew,0.0,0.0,0.0,0.0
12941,2015/2016,AK,Cross Country,114.0,114.0,1246.0,822.0
12942,2015/2016,AK,Cycling,0.0,0.0,0.0,0.0
12943,2015/2016,AK,DANCE,2.0,2.0,2.0,27.0
12944,2015/2016,AK,Dance/Drill,2.0,2.0,2.0,27.0
12945,2015/2016,AK,"Dance Team, High Kick",0.0,0.0,0.0,0.0
12946,2015/2016,AK,"Dance Team, Jazz",0.0,0.0,0.0,0.0
12947,2015/2016,AK,Decathlon,0.0,0.0,0.0,0.0
12948,2015/2016,AK,Drill Team,2.0,2.0,2.0,27.0
12949,2015/2016,AK,Equestrian,0.0,0.0,0.0,0.0
12950,2015/2016,AK,Fencing,0.0,0.0,0.0,0.0
12951,2015/2016,AK,Field Hockey,0.0,0.0,0.0,0.0
12952,2015/2016,AK,Flag Football,1.0,12.0,1.0,530.0
12953,2015/2016,AK,Football -- 11-Player,32.0,8.0,2005.0,23.0
12954,2015/2016,AK,Football -- 6-player,0.0,0.0,0.0,0.0
12955,2015/2016,AK,Football -- 8-player,0.0,0.0,0.0,0.0
12956,2015/2016,AK,Football -- 9-player,0.0,0.0,0.0,0.0
12957,2015/2016,AK,Golf,0.0,0.0,0.0,0.0
12958,2015/2016,AK,Gymnastics,1.0,8.0,1.0,78.0
12959,2015/2016,AK,Heptathlon,0.0,0.0,0.0,0.0
12960,2015/2016,AK,Ice Hockey,25.0,24.0,580.0,87.0
12961,2015/2016,AK,Judo,0.0,0.0,0.0,0.0
12962,2015/2016,AK,Kayaking,0.0,0.0,0.0,0.0
12963,2015/2016,AK,Lacrosse,0.0,0.0,0.0,0.0
12964,2015/2016,AK,Mixed 6-Coed Volleyball,86.0,86.0,313.0,747.0
12965,2015/2016,AK,Mt. Biking,0.0,0.0,0.0,0.0
12966,2015/2016,AK,Native Youth Olympics,0.0,0.0,0.0,0.0
12967,2015/2016,AK,None,0.0,0.0,0.0,0.0
12968,2015/2016,AK,Pentathlon,0.0,0.0,0.0,0.0
12969,2015/2016,AK,Riflery,15.0,15.0,163.0,125.0
12970,2015/2016,AK,Rodeo,0.0,0.0,0.0,0.0
12971,2015/2016,AK,RUGBY,0.0,0.0,0.0,0.0
12972,2015/2016,AK,Rythmic Gymnastics,0.0,0.0,0.0,0.0
12973,2015/2016,AK,sailing,0.0,0.0,0.0,0.0
12974,2015/2016,AK,Skiing -- Alpine,0.0,0.0,0.0,0.0
12975,2015/2016,AK,Skiing -- Cross Country,22.0,22.0,397.0,380.0
12976,2015/2016,AK,Snowboarding,0.0,0.0,0.0,0.0
12977,2015/2016,AK,Soccer,38.0,38.0,1005.0,955.0
12978,2015/2016,AK,Softball -- Fast Pitch,2.0,28.0,2.0,639.0
12979,2015/2016,AK,Softball -- Slow Pitch,0.0,0.0,0.0,0.0
12980,2015/2016,AK,Soft Tennis,0.0,0.0,0.0,0.0
12981,2015/2016,AK,Surfing,0.0,0.0,0.0,0.0
12982,2015/2016,AK,Swimming & Diving,31.0,31.0,396.0,450.0
12983,2015/2016,AK,Synchronized Swimming,0.0,0.0,0.0,0.0
12984,2015/2016,AK,Team Tennis,0.0,0.0,0.0,0.0
12985,2015/2016,AK,Tennis,17.0,17.0,217.0,214.0
12986,2015/2016,AK,Track and Field -- Indoor,0.0,0.0,0.0,0.0
12987,2015/2016,AK,Track and Field -- Outdoor,51.0,51.0,1305.0,922.0
12988,2015/2016,AK,Volleyball,1.0,39.0,6.0,1201.0
12989,2015/2016,AK,Water Polo,0.0,0.0,0.0,0.0
12990,2015/2016,AK,Weight Lifting,0.0,0.0,0.0,0.0
12991,2015/2016,AK,Wrestling,103.0,103.0,1469.0,200.0
12992,2015/2016,AZ,Adapted Basketball,0.0,0.0,0.0,0.0
12993,2015/2016,AZ,Adapted Bocce - Indoor,0.0,0.0,0.0,0.0
12994,2015/2016,AZ,Adapted Bowling,0.0,0.0,0.0,0.0
12995,2015/2016,AZ,Adapted Floor Hockey,0.0,0.0,0.0,0.0
